t,x,z,tau_norm2,tau_norm,omega2
1.590000000,3.479220216,0.786059276,132.647741776,11.517280138,-2.997831913
1.595000000,3.494014724,0.793182396,130.650211240,11.430232335,-2.998534689
1.600000000,3.508608476,0.800263867,128.691400718,11.344223231,-2.999181352
1.605000000,3.522999980,0.807299149,126.773179372,11.259359634,-2.999740220
1.610000000,3.537187810,0.814283722,124.897336239,11.175747681,-3.000177010
1.615000000,3.551170610,0.821213090,123.065568320,11.093492161,-3.000455929
1.620000000,3.564947085,0.828082781,121.279469385,11.012695827,-3.000540848
1.625000000,3.578516001,0.834888353,119.540519522,10.933458717,-3.000396548
1.630000000,3.591876180,0.841625393,117.850075459,10.855877461,-2.999990053
1.635000000,3.605026498,0.848289519,116.209361666,10.780044604,-2.999292023
1.640000000,3.617965881,0.854876385,114.619462233,10.706047928,-2.998278219
1.645000000,3.630693303,0.861381681,113.081313521,10.633969791,-2.996931014
1.650000000,3.643207782,0.867801132,111.595697553,10.563886480,-2.995240956
1.655000000,3.655508375,0.874130502,110.163236133,10.495867574,-2.993208348
1.660000000,3.667594180,0.880365597,108.784385647,10.429975343,-2.990844856
1.665000000,3.679464328,0.886502259,107.459432518,10.366264154,-2.988175102
1.670000000,3.691117982,0.892536374,106.188489255,10.304779923,-2.985238258
1.675000000,3.702554337,0.898463867,104.971491076,10.245559578,-2.982089588
1.680000000,3.713772611,0.904280704,103.808193041,10.188630577,-2.978801952
1.685000000,3.724772051,0.909982892,102.698167663,10.134010443,-2.975467247
1.690000000,3.735551923,0.915566479,101.640802965,10.081706352,-2.972197765
1.695000000,3.746111516,0.921027549,100.635300944,10.031714756,-2.969127468
1.700000000,3.756450134,0.926362227,99.680676435,9.984021055,-2.966413176
1.705000000,3.766567102,0.931566672,98.775756721,9.938599334,-2.964233749
1.710000000,3.776461758,0.936637078,97.919192528,9.895412701,-2.962765457
1.715000000,3.786133455,0.941569672,97.109498875,9.854415197,-2.962150381
1.720000000,3.795581561,0.946360707,96.345104812,9.815554228,-2.962487986
1.725000000,3.804805456,0.951006467,95.624397989,9.778772826,-2.963829915
1.730000000,3.813804533,0.955503257,94.945763560,9.744011677,-2.966175122
1.735000000,3.822578196,0.959847405,94.307617552,9.711210921,-2.969465373
1.740000000,3.831125865,0.964035255,93.708434820,9.680311711,-2.973581149
1.745000000,3.839446968,0.968063169,93.146771642,9.651257516,-2.978337937
1.750000000,3.847540950,0.971927520,92.621282980,9.623995167,-2.983482951
1.755000000,3.855407266,0.975624694,92.130734420,9.598475630,-2.988692279
1.760000000,3.863045387,0.979151087,91.674008759,9.574654498,-2.993568487
1.765000000,3.870454798,0.982503100,91.250107208,9.552492199,-2.997638691
1.770000000,3.877634999,0.985677146,90.858145201,9.531953903,-3.000353134
1.775000000,3.884585504,0.988669642,90.497342780,9.513009134,-3.001084279
1.780000000,3.891305847,0.991477017,90.167009630,9.495631081,-2.999126442
1.785000000,3.897795576,0.994095707,89.866524843,9.479795612,-2.993695990
1.790000000,3.904054261,0.996522164,89.595311640,9.465480001,-2.983932091
1.795000000,3.910081489,0.998752854,89.352807372,9.452661391,-2.968898005
1.800000000,3.915876866,1.000784266,89.138429274,9.441315018,-2.947582876
1.805000000,3.921440022,1.002612913,88.951536685,9.431412232,-2.918903940
1.810000000,3.926770605,1.004235346,88.791390610,9.422918370,-2.881709031
1.815000000,3.931868288,1.005648156,88.657111854,9.415790559,-2.834779229
1.820000000,3.936732766,1.006847986,88.547639204,9.409975516,-2.776831437
1.825000000,3.941363756,1.007831544,88.461689567,9.405407464,-2.706520631
1.830000000,3.945761000,1.008595614,88.397722345,9.402006294,-2.622441482
1.835000000,3.949924264,1.009137071,88.353910839,9.399676103,-2.523129052
1.840000000,3.953853336,1.009452900,88.328123976,9.398304314,-2.407058209
1.845000000,3.957548031,1.009540209,88.317922265,9.397761556,-2.272641496
1.850000000,3.961008185,1.009396255,88.320572549,9.397902561,-2.118225199
1.855000000,3.964233658,1.009018463,88.333086813,9.398568338,-1.942083532
1.860000000,3.967224331,1.008404450,88.352291145,9.399589946,-1.742411029
1.865000000,3.969980109,1.007552055,88.374931760,9.400794209,-1.517313541
1.870000000,3.972500916,1.006459362,88.397826003,9.402011806,-1.264798665
1.875000000,3.974786693,1.005124739,88.418067190,9.403088173,-0.982767020
1.880000000,3.976837401,1.003546865,88.433293322,9.403897773,-0.669006587
