t,x,z,tau_norm2,tau_norm,omega2
0.845000000,1.576538860,0.902749659,192.253920910,13.865566015,-2.067535590
0.850000000,1.601272736,0.891221119,194.545906974,13.947971429,-2.029698089
0.855000000,1.626142054,0.879768897,196.851125733,14.030364419,-1.992205500
0.860000000,1.651144355,0.868396244,199.166191530,14.112625253,-1.955138996
0.865000000,1.676277193,0.857106366,201.487721116,14.194637055,-1.918570609
0.870000000,1.701538126,0.845902425,203.812348561,14.276286231,-1.882563466
0.875000000,1.726924724,0.834787533,206.136740014,14.357462868,-1.847172058
0.880000000,1.752434562,0.823764752,208.457608256,14.438061098,-1.812442523
0.885000000,1.778065225,0.812837096,210.771727057,14.517979441,-1.778412958
0.890000000,1.803814309,0.802007523,213.075945280,14.597121130,-1.745113732
0.895000000,1.829679414,0.791278939,215.367200724,14.675394398,-1.712567799
0.900000000,1.855658152,0.780654195,217.642533689,14.752712757,-1.680791019
0.905000000,1.881748143,0.770136084,219.899100210,14.828995253,-1.649792463
0.910000000,1.907947015,0.759727344,222.134184966,14.904166698,-1.619574714
0.915000000,1.934252406,0.749430653,224.345213825,14.978157892,-1.590134153
0.920000000,1.960661961,0.739248632,226.529766007,15.050905820,-1.561461230
0.925000000,1.987173336,0.729183840,228.685585840,15.122353846,-1.533540718
0.930000000,2.013784196,0.719238778,230.810593962,15.192451875,-1.506352153
0.935000000,2.040492213,0.709415885,232.902894769,15.261156403,-1.479872265
0.940000000,2.067295072,0.699717541,234.960775094,15.328430288,-1.454077443
0.945000000,2.094190465,0.690146063,236.982699268,15.394242406,-1.428944260
0.950000000,2.121176095,0.680703707,238.967303696,15.458567324,-1.404449756
0.955000000,2.148249677,0.671392670,240.913391112,15.521384961,-1.380571706
0.960000000,2.175408934,0.662215085,242.819924518,15.582680274,-1.357288856
0.965000000,2.202651603,0.653173029,244.686020841,15.642442931,-1.334581132
0.970000000,2.229975431,0.644268514,246.510944325,15.700667003,-1.312429835
0.975000000,2.257378178,0.635503496,248.294099694,15.757350656,-1.290817811
0.980000000,2.284857615,0.626879870,250.035025093,15.812495853,-1.269729608
0.985000000,2.312411528,0.618399473,251.733384844,15.866108056,-1.249151619
0.990000000,2.340037714,0.610064084,253.388962039,15.918195942,-1.229072209
0.995000000,2.367733985,0.601875426,255.001650988,15.968771117,-1.209481831
1.000000000,2.395498167,0.593835163,256.571449547,16.017847844,-1.190373137
1.005000000,2.423328101,0.585944908,258.098451355,16.065442769,-1.171741075
1.010000000,2.451221640,0.578206216,259.582837986,16.111574659,-1.153582977
1.015000000,2.479176654,0.570620591,261.024871053,16.156264143,-1.135898648
1.020000000,2.507191028,0.563189482,262.424884267,16.199533458,-1.118690439
